Shipment_ID,Customer_ID,Order_Date,Delivery_Date,Origin_Zone,Destination_Zone,Package_Type,Shipping_Mode,Shipping_Cost,Delivery_Status,Delivery_Days,Delivery_Performance
SHP00600,CUST0224,2026-09-10,2026-09-16,East,West,Parcel,Standard,454,Delivered,6,Not On Time
SHP01193,CUST0209,2026-09-10,2026-09-13,South,West,Parcel,Express,344,Delivered,3,On Time
SHP00843,CUST0370,2026-09-11,2026-09-14,West,Central,Document,Express,511,Delivered,3,On Time
SHP01969,CUST0115,2026-09-11,2026-09-12,Central,West,Electronics,Standard,484,Delivered,1,On Time
SHP01315,CUST0209,2026-09-11,2026-09-14,West,North,Document,Standard,240,Delivered,3,On Time
SHP01103,CUST0014,2026-09-12,2026-09-14,North,West,Fragile,Express,322,Delivered,2,On Time
SHP01542,CUST0009,2026-09-13,2026-09-20,West,East,Parcel,Standard,276,Delayed,7,Not On Time
SHP00922,CUST0040,2026-09-14,2026-09-17,North,North,Parcel,Express,665,Delivered,3,On Time
SHP01186,CUST0450,2026-09-14,2026-09-15,West,Central,Document,Standard,121,Delivered,1,On Time
SHP01672,CUST0237,2026-09-14,2026-09-19,East,North,Document,Standard,192,Delayed,5,Not On Time
SHP01256,CUST0281,2026-09-15,2026-09-18,North,West,Parcel,Standard,453,Delivered,3,On Time
SHP01301,CUST0359,2026-09-15,2026-09-18,North,West,Parcel,Standard,223,Delayed,3,Not On Time
SHP01807,CUST0201,2026-09-15,2026-09-19,North,West,Parcel,Standard,288,Delivered,4,Not On Time
SHP01091,CUST0246,2026-09-16,2026-09-17,North,South,Fragile,Standard,461,Delivered,1,On Time
SHP00905,CUST0278,2026-09-16,2026-09-18,West,East,Electronics,Express,682,Delivered,2,On Time
SHP00579,CUST0235,2026-09-16,2026-09-19,East,South,Document,Express,602,Delivered,3,On Time
SHP01935,CUST0494,2026-09-18,2026-09-19,South,North,Fragile,Standard,204,Delivered,1,On Time
SHP00311,CUST0004,2026-09-18,2026-09-20,South,West,Document,Express,673,Delivered,2,On Time
SHP00789,CUST0154,2026-09-19,2026-09-21,Central,East,Parcel,Express,678,Delivered,2,On Time
SHP01661,CUST0442,2026-09-19,2026-09-21,North,South,Parcel,Standard,232,Delivered,2,On Time
SHP00304,CUST0029,2026-09-19,2026-09-23,East,North,Parcel,Express,496,Delivered,4,Not On Time
SHP00844,CUST0109,2026-09-19,2026-09-22,East,Central,Parcel,Express,619,Delivered,3,On Time
SHP00255,CUST0098,2026-09-19,2026-09-20,North,Central,Fragile,Standard,274,Delivered,1,On Time
SHP01799,CUST0215,2026-09-20,2026-09-24,East,South,Parcel,Standard,297,Delivered,4,Not On Time
SHP01375,CUST0293,2026-09-20,2026-09-24,North,East,Parcel,Express,372,Delivered,4,Not On Time
SHP01252,CUST0075,2026-09-20,2026-09-26,North,West,Parcel,Standard,491,Failed,6,Not On Time
SHP01097,CUST0326,2026-09-21,2026-09-25,North,South,Electronics,Express,311,Delayed,4,Not On Time
SHP01094,CUST0146,2026-09-21,2026-09-23,North,South,Parcel,Standard,366,Delivered,2,On Time
SHP01868,CUST0128,2026-09-21,2026-09-24,East,East,Parcel,Express,207,Cancelled,3,Not On Time
SHP00058,CUST0341,2026-09-22,2026-09-25,East,Central,Parcel,Same Day,860,Delivered,3,On Time
SHP00342,CUST0042,2026-09-23,2026-09-28,East,North,Fragile,Standard,191,Delivered,5,Not On Time
SHP00554,CUST0356,2026-09-23,2026-09-26,Central,Central,Electronics,Same Day,617,Cancelled,3,Not On Time
SHP00808,CUST0041,2026-09-23,2026-09-28,Central,West,Fragile,Same Day,569,Delivered,5,Not On Time
SHP01004,CUST0422,2026-09-24,2026-09-28,East,East,Electronics,Standard,314,Delivered,4,Not On Time
SHP01683,CUST0034,2026-09-25,2026-09-29,North,Central,Electronics,Standard,334,Delivered,4,Not On Time
SHP01697,CUST0017,2026-09-25,2026-09-28,West,Central,Fragile,Express,539,Delivered,3,On Time
SHP01562,CUST0165,2026-09-27,2026-09-30,Central,East,Parcel,Same Day,526,Delivered,3,On Time
SHP00301,CUST0153,2026-09-29,2026-09-30,West,West,Electronics,Standard,280,Delivered,1,On Time
SHP00891,CUST0486,2026-09-29,2026-10-05,North,East,Document,Standard,130,Delayed,6,Not On Time
SHP00847,CUST0378,2026-09-30,2026-10-03,East,West,Fragile,Standard,127,Delivered,3,On Time
SHP00307,CUST0076,2026-09-30,2026-10-01,West,Central,Fragile,Standard,263,Delivered,1,On Time
SHP01601,CUST0087,2026-10-01,2026-10-05,East,West,Document,Standard,457,Delivered,4,Not On Time
SHP01463,CUST0117,2026-10-01,2026-10-05,Central,Central,Parcel,Standard,222,Cancelled,4,Not On Time
SHP01689,CUST0362,2026-10-02,2026-10-05,East,South,Electronics,Same Day,369,Delivered,3,On Time
SHP00943,CUST0342,2026-10-03,2026-10-07,West,Central,Parcel,Standard,162,Delivered,4,Not On Time
SHP00792,CUST0469,2026-10-03,2026-10-06,North,North,Parcel,Express,414,Delivered,3,On Time
SHP01617,CUST0027,2026-10-04,2026-10-07,West,South,Document,Standard,358,Delivered,3,On Time
SHP01248,CUST0313,2026-10-04,2026-10-05,Central,East,Parcel,Standard,401,Delivered,1,On Time
SHP00849,CUST0287,2026-10-04,2026-10-08,Central,Central,Fragile,Standard,464,Delivered,4,Not On Time
SHP01308,CUST0134,2026-10-05,2026-10-09,West,East,Document,Same Day,801,Cancelled,4,Not On Time
SHP00406,CUST0219,2026-10-05,2026-10-08,Central,Central,Parcel,Standard,383,Delivered,3,On Time
SHP01511,CUST0168,2026-10-05,2026-10-07,North,South,Fragile,Express,512,Delivered,2,On Time
SHP00346,CUST0098,2026-10-05,2026-10-08,East,West,Fragile,Standard,426,Delivered,3,On Time
SHP00852,CUST0268,2026-10-05,2026-10-08,South,North,Parcel,Express,651,Delivered,3,On Time
SHP01550,CUST0237,2026-10-06,2026-10-07,East,South,Parcel,Standard,312,Delivered,1,On Time
SHP00919,CUST0309,2026-10-06,2026-10-09,North,East,Parcel,Express,351,Delivered,3,On Time
SHP01817,CUST0455,2026-10-07,2026-10-13,West,West,Fragile,Express,581,Delivered,6,Not On Time
SHP00349,CUST0394,2026-10-08,2026-10-11,Central,South,Parcel,Express,570,Failed,3,Not On Time
SHP00328,CUST0173,2026-10-09,2026-10-11,Central,East,Fragile,Standard,155,Failed,2,Not On Time
SHP00128,CUST0401,2026-10-09,2026-10-11,West,North,Document,Express,571,Delayed,2,Not On Time
SHP01745,CUST0410,2026-10-09,2026-10-14,Central,Central,Parcel,Same Day,805,Delivered,5,Not On Time
SHP00854,CUST0469,2026-10-10,2026-10-12,North,West,Fragile,Express,431,Delivered,2,On Time
SHP01708,CUST0476,2026-10-10,2026-10-13,West,North,Parcel,Express,559,Delivered,3,On Time
SHP01402,CUST0190,2026-10-10,2026-10-14,West,South,Electronics,Standard,261,Delivered,4,Not On Time
SHP01335,CUST0122,2026-10-10,2026-10-15,South,Central,Electronics,Express,479,Delivered,5,Not On Time
SHP01605,CUST0046,2026-10-11,2026-10-14,Central,East,Parcel,Standard,166,Cancelled,3,Not On Time
SHP01532,CUST0064,2026-10-11,2026-10-16,West,Central,Electronics,Express,237,Delivered,5,Not On Time
SHP00194,CUST0130,2026-10-11,2026-10-18,West,East,Parcel,Standard,393,Delivered,7,Not On Time
SHP00533,CUST0310,2026-10-12,2026-10-15,North,North,Parcel,Standard,436,Cancelled,3,Not On Time
SHP00364,CUST0363,2026-10-12,2026-10-17,Central,North,Parcel,Standard,189,Delivered,5,Not On Time
SHP00187,CUST0193,2026-10-13,2026-10-18,East,South,Parcel,Express,132,Delivered,5,Not On Time
SHP01332,CUST0307,2026-10-13,2026-10-15,South,South,Parcel,Express,314,Cancelled,2,Not On Time
SHP00062,CUST0181,2026-10-13,2026-10-17,East,North,Parcel,Standard,330,Delivered,4,Not On Time
SHP01720,CUST0292,2026-10-13,2026-10-18,North,West,Document,Same Day,781,Delivered,5,Not On Time
SHP00086,CUST0371,2026-10-14,2026-10-16,West,Central,Fragile,Express,689,Delivered,2,On Time
SHP00601,CUST0282,2026-10-16,2026-10-17,South,North,Fragile,Standard,400,Delivered,1,On Time
SHP01021,CUST0029,2026-10-16,2026-10-20,South,North,Electronics,Standard,152,Delivered,4,Not On Time
SHP00237,CUST0149,2026-10-16,2026-10-18,Central,Central,Fragile,Express,419,Delivered,2,On Time
SHP00117,CUST0267,2026-10-17,2026-10-23,South,West,Parcel,Standard,179,Delivered,6,Not On Time
SHP00398,CUST0296,2026-10-17,2026-10-20,Central,Central,Electronics,Express,595,Delayed,3,Not On Time
SHP00807,CUST0011,2026-10-17,2026-10-21,Central,East,Fragile,Same Day,160,Delivered,4,Not On Time
SHP00391,CUST0164,2026-10-18,2026-10-19,East,North,Fragile,Standard,385,Delivered,1,On Time
SHP01981,CUST0113,2026-10-18,2026-10-20,North,South,Document,Standard,389,Delayed,2,Not On Time
SHP00051,CUST0187,2026-10-18,2026-10-20,North,Central,Electronics,Express,300,Delivered,2,On Time
SHP00967,CUST0295,2026-10-19,2026-10-22,South,South,Document,Standard,131,Delivered,3,On Time
SHP01546,CUST0232,2026-10-21,2026-10-22,South,West,Document,Standard,458,Delivered,1,On Time
SHP01504,CUST0227,2026-10-21,2026-10-25,West,Central,Parcel,Express,514,Delivered,4,Not On Time
SHP00862,CUST0310,2026-10-21,2026-10-25,Central,West,Document,Standard,362,Delivered,4,Not On Time
SHP00476,CUST0098,2026-10-21,2026-10-24,West,West,Electronics,Standard,120,Cancelled,3,Not On Time
SHP00050,CUST0055,2026-10-22,2026-10-23,South,West,Document,Same Day,697,Delivered,1,On Time
SHP00673,CUST0111,2026-10-23,2026-10-27,West,North,Document,Express,315,Cancelled,4,Not On Time
SHP01583,CUST0152,2026-10-23,2026-10-28,South,West,Document,Standard,274,Delivered,5,Not On Time
SHP00632,CUST0246,2026-10-25,2026-10-28,East,West,Document,Express,552,Delayed,3,Not On Time
SHP00104,CUST0406,2026-10-25,2026-10-31,South,North,Fragile,Express,627,Delivered,6,Not On Time
SHP00532,CUST0069,2026-10-25,2026-10-29,South,West,Parcel,Express,270,Delayed,4,Not On Time
SHP00672,CUST0312,2026-10-27,2026-11-01,South,South,Parcel,Standard,420,Delivered,5,Not On Time
SHP01280,CUST0289,2026-10-27,2026-10-30,Central,West,Parcel,Standard,479,Delivered,3,On Time
SHP01774,CUST0250,2026-10-27,2026-10-31,North,East,Fragile,Standard,107,Delivered,4,Not On Time
SHP01530,CUST0036,2026-10-28,2026-11-01,North,South,Parcel,Standard,355,Delivered,4,Not On Time
SHP00506,CUST0239,2026-10-28,2026-10-31,Central,South,Parcel,Express,384,Delivered,3,On Time
SHP01914,CUST0148,2026-10-28,2026-10-30,South,North,Fragile,Standard,368,Delivered,2,On Time
SHP00933,CUST0467,2026-10-28,2026-11-01,West,South,Document,Express,462,Delivered,4,Not On Time
SHP00448,CUST0227,2026-10-29,2026-10-31,West,South,Fragile,Standard,332,Delivered,2,On Time
SHP01894,CUST0244,2026-10-30,2026-11-03,South,North,Parcel,Same Day,328,Delayed,4,Not On Time
SHP01480,CUST0491,2026-10-30,2026-11-02,Central,East,Electronics,Express,347,Delivered,3,On Time
SHP00498,CUST0337,2026-11-01,2026-11-03,East,North,Parcel,Standard,408,Delivered,2,On Time
SHP01403,CUST0446,2026-11-01,2026-11-05,South,West,Parcel,Standard,191,Delivered,4,Not On Time
SHP01513,CUST0365,2026-11-01,2026-11-04,North,North,Document,Standard,234,Delivered,3,On Time
SHP01802,CUST0491,2026-11-01,2026-11-04,West,North,Fragile,Standard,350,Delivered,3,On Time
SHP01729,CUST0482,2026-11-01,2026-11-05,East,West,Parcel,Standard,301,Delayed,4,Not On Time
SHP01859,CUST0201,2026-11-02,2026-11-06,South,Central,Parcel,Standard,160,Delayed,4,Not On Time
SHP00679,CUST0154,2026-11-04,2026-11-05,West,North,Parcel,Same Day,200,Delivered,1,On Time
SHP00112,CUST0450,2026-11-04,2026-11-07,Central,South,Parcel,Standard,217,Cancelled,3,Not On Time
SHP00801,CUST0073,2026-11-04,2026-11-05,Central,Central,Parcel,Standard,403,Delivered,1,On Time
SHP01077,CUST0201,2026-11-05,2026-11-09,Central,North,Document,Standard,151,Delivered,4,Not On Time
SHP00366,CUST0296,2026-11-05,2026-11-07,East,West,Parcel,Standard,386,Delivered,2,On Time
SHP01064,CUST0017,2026-11-06,2026-11-10,North,South,Document,Same Day,664,Delivered,4,Not On Time
SHP01003,CUST0129,2026-11-06,2026-11-09,East,Central,Document,Standard,94,Delivered,3,On Time
SHP01262,CUST0217,2026-11-06,2026-11-09,South,Central,Parcel,Standard,447,Delivered,3,On Time
SHP01048,CUST0061,2026-11-06,2026-11-10,West,Central,Electronics,Express,578,Cancelled,4,Not On Time
SHP01920,CUST0427,2026-11-06,2026-11-09,East,West,Parcel,Express,234,Delivered,3,On Time
SHP00915,CUST0104,2026-11-08,2026-11-10,West,North,Fragile,Standard,248,Delivered,2,On Time
SHP00419,CUST0042,2026-11-08,2026-11-11,East,East,Parcel,Same Day,535,Delivered,3,On Time
SHP01172,CUST0025,2026-11-09,2026-11-12,South,South,Parcel,Express,343,Delivered,3,On Time
SHP01501,CUST0039,2026-11-09,2026-11-13,East,East,Document,Standard,353,Delivered,4,Not On Time
SHP00003,CUST0291,2026-11-10,2026-11-12,West,North,Electronics,Standard,207,Delayed,2,Not On Time
SHP01298,CUST0131,2026-11-11,2026-11-13,West,Central,Fragile,Express,123,Delivered,2,On Time
SHP00224,CUST0498,2026-11-11,2026-11-12,South,South,Parcel,Standard,397,Delivered,1,On Time
SHP00553,CUST0229,2026-11-12,2026-11-13,North,West,Parcel,Standard,256,Delayed,1,Not On Time
SHP00786,CUST0108,2026-11-12,2026-11-15,West,South,Fragile,Standard,170,Delivered,3,On Time
SHP00433,CUST0172,2026-11-14,2026-11-16,West,West,Parcel,Express,547,Delivered,2,On Time
SHP01796,CUST0435,2026-11-14,2026-11-20,West,Central,Fragile,Express,251,Delivered,6,Not On Time
SHP01643,CUST0478,2026-11-15,2026-11-17,Central,South,Parcel,Standard,466,Delivered,2,On Time
SHP00654,CUST0102,2026-11-15,2026-11-20,Central,Central,Parcel,Express,532,Delivered,5,Not On Time
SHP00733,CUST0354,2026-11-15,2026-11-18,East,East,Parcel,Standard,174,Delivered,3,On Time
SHP01318,CUST0012,2026-11-16,2026-11-17,Central,West,Parcel,Standard,160,Delivered,1,On Time
SHP00088,CUST0275,2026-11-17,2026-11-20,South,South,Parcel,Same Day,265,Delivered,3,On Time
SHP00131,CUST0101,2026-11-17,2026-11-19,Central,West,Document,Standard,461,Delivered,2,On Time
SHP00856,CUST0044,2026-11-18,2026-11-23,North,South,Document,Standard,171,Delayed,5,Not On Time
SHP01230,CUST0443,2026-11-20,2026-11-22,West,East,Document,Express,438,Cancelled,2,Not On Time
SHP01283,CUST0305,2026-11-22,2026-11-27,Central,Central,Document,Express,258,Delivered,5,Not On Time
SHP00093,CUST0445,2026-11-22,2026-11-26,North,South,Parcel,Standard,128,Delivered,4,Not On Time
SHP00219,CUST0017,2026-11-22,2026-11-24,West,Central,Fragile,Express,218,Cancelled,2,Not On Time
SHP01506,CUST0330,2026-11-24,2026-11-27,South,West,Document,Standard,129,Cancelled,3,Not On Time
SHP00123,CUST0057,2026-11-25,2026-11-26,North,West,Parcel,Express,557,Delivered,1,On Time
SHP00248,CUST0311,2026-11-26,2026-12-03,North,East,Parcel,Express,202,Delivered,7,Not On Time
SHP00193,CUST0497,2026-11-26,2026-11-28,South,North,Parcel,Express,182,Delivered,2,On Time
SHP00272,CUST0303,2026-11-28,2026-11-29,South,Central,Electronics,Standard,134,Delayed,1,Not On Time
SHP01121,CUST0012,2026-11-28,2026-12-05,Central,West,Parcel,Standard,400,Delivered,7,Not On Time
SHP01053,CUST0318,2026-11-28,2026-11-30,Central,East,Parcel,Standard,425,Delivered,2,On Time
SHP01629,CUST0080,2026-11-28,2026-11-30,South,East,Fragile,Express,375,Delivered,2,On Time
SHP00796,CUST0216,2026-11-28,2026-11-30,East,West,Parcel,Standard,98,Delivered,2,On Time
SHP01520,CUST0339,2026-11-28,2026-12-02,Central,East,Document,Express,287,Delivered,4,Not On Time
SHP00437,CUST0264,2026-11-28,2026-11-30,North,South,Parcel,Standard,268,Delivered,2,On Time
SHP00683,CUST0479,2026-11-28,2026-12-01,Central,South,Parcel,Standard,412,Delivered,3,On Time
SHP01204,CUST0149,2026-11-29,2026-12-01,Central,Central,Electronics,Express,119,Failed,2,Not On Time
SHP01210,CUST0081,2026-11-29,2026-12-01,East,South,Parcel,Standard,404,Delivered,2,On Time
SHP00716,CUST0215,2026-11-29,2026-12-02,Central,South,Fragile,Express,398,Delivered,3,On Time
SHP00074,CUST0485,2026-11-30,2026-12-02,North,West,Parcel,Standard,99,Delivered,2,On Time
SHP00779,CUST0374,2026-12-01,2026-12-04,West,South,Electronics,Express,507,Delivered,3,On Time
SHP00439,CUST0464,2026-12-01,2026-12-04,South,West,Parcel,Express,356,Delivered,3,On Time
SHP00378,CUST0198,2026-12-02,2026-12-04,North,North,Electronics,Express,307,Delivered,2,On Time
SHP01061,CUST0200,2026-12-03,2026-12-04,South,Central,Document,Express,574,Delivered,1,On Time
SHP00245,CUST0025,2026-12-05,2026-12-10,North,South,Electronics,Same Day,452,Delivered,5,Not On Time
SHP00641,CUST0466,2026-12-05,2026-12-07,Central,East,Parcel,Express,416,Cancelled,2,Not On Time
SHP01357,CUST0089,2026-12-05,2026-12-06,North,Central,Parcel,Standard,247,Delivered,1,On Time
SHP01239,CUST0268,2026-12-05,2026-12-07,North,East,Electronics,Standard,464,Delivered,2,On Time
SHP01169,CUST0143,2026-12-06,2026-12-09,East,East,Electronics,Standard,278,Delivered,3,On Time
SHP00345,CUST0059,2026-12-06,2026-12-09,South,West,Document,Express,455,Delivered,3,On Time
SHP00094,CUST0410,2026-12-07,2026-12-11,East,Central,Electronics,Express,155,Delivered,4,Not On Time
SHP01652,CUST0489,2026-12-08,2026-12-09,South,East,Fragile,Standard,437,Delivered,1,On Time
SHP00895,CUST0365,2026-12-08,2026-12-11,East,East,Parcel,Standard,267,Delivered,3,On Time
SHP00241,CUST0026,2026-12-08,2026-12-11,Central,North,Document,Express,440,Delivered,3,On Time
SHP00631,CUST0047,2026-12-10,2026-12-13,South,Central,Document,Standard,145,Delivered,3,On Time
SHP00942,CUST0288,2026-12-10,2026-12-13,West,North,Fragile,Standard,416,Failed,3,Not On Time
SHP01547,CUST0266,2026-12-12,2026-12-13,Central,South,Document,Standard,293,Delivered,1,On Time
SHP00306,CUST0016,2026-12-12,2026-12-13,East,East,Parcel,Same Day,265,Delivered,1,On Time
SHP00067,CUST0199,2026-12-12,2026-12-13,West,West,Parcel,Same Day,826,Delivered,1,On Time
SHP00151,CUST0401,2026-12-12,2026-12-13,South,East,Document,Express,455,Delivered,1,On Time
SHP00975,CUST0407,2026-12-12,2026-12-14,South,Central,Fragile,Express,300,Cancelled,2,Not On Time
SHP00576,CUST0282,2026-12-13,2026-12-18,North,North,Document,Standard,399,Delivered,5,Not On Time
SHP00939,CUST0469,2026-12-13,2026-12-17,South,Central,Document,Standard,471,Delivered,4,Not On Time
SHP00300,CUST0086,2026-12-13,2026-12-15,North,East,Document,Standard,473,Delivered,2,On Time
SHP00648,CUST0250,2026-12-15,2026-12-21,North,North,Fragile,Express,218,Delivered,6,Not On Time
SHP01823,CUST0391,2026-12-15,2026-12-17,South,West,Fragile,Express,298,Delivered,2,On Time
SHP00329,CUST0270,2026-12-17,2026-12-18,Central,South,Document,Standard,302,Delivered,1,On Time
SHP00324,CUST0335,2026-12-17,2026-12-19,West,Central,Parcel,Standard,224,Delivered,2,On Time
SHP00471,CUST0117,2026-12-17,2026-12-23,South,East,Document,Express,430,Delivered,6,Not On Time
SHP01509,CUST0007,2026-12-18,2026-12-22,West,North,Parcel,Standard,159,Delivered,4,Not On Time
SHP01418,CUST0137,2026-12-18,2026-12-19,Central,West,Document,Express,115,Delivered,1,On Time
SHP00022,CUST0371,2026-12-18,2026-12-23,North,South,Electronics,Standard,270,Delivered,5,Not On Time
SHP01313,CUST0176,2026-12-19,2026-12-25,West,Central,Parcel,Standard,333,Delivered,6,Not On Time
SHP01657,CUST0328,2026-12-19,2026-12-26,North,Central,Parcel,Standard,185,Delivered,7,Not On Time
SHP01813,CUST0498,2026-12-19,2026-12-21,North,North,Document,Express,248,Delivered,2,On Time
SHP01156,CUST0315,2026-12-21,2026-12-23,North,Central,Parcel,Standard,380,Cancelled,2,Not On Time
SHP01841,CUST0215,2026-12-22,2026-12-26,North,West,Document,Standard,294,Cancelled,4,Not On Time
SHP00902,CUST0477,2026-12-22,2026-12-28,North,North,Electronics,Standard,331,Delivered,6,Not On Time
SHP00079,CUST0082,2026-12-22,2026-12-26,West,West,Electronics,Express,375,Delivered,4,Not On Time
SHP01341,CUST0223,2026-12-23,2026-12-26,South,East,Parcel,Express,267,Delivered,3,On Time
SHP01567,CUST0478,2026-12-24,2026-12-27,South,East,Electronics,Express,517,Delivered,3,On Time
SHP00535,CUST0372,2026-12-24,2026-12-29,West,South,Parcel,Standard,385,Delivered,5,Not On Time
SHP01773,CUST0423,2026-12-26,2026-12-27,North,North,Fragile,Standard,378,Delivered,1,On Time
SHP00431,CUST0483,2026-12-28,2026-12-31,Central,West,Parcel,Same Day,706,Delayed,3,Not On Time
SHP01548,CUST0402,2026-12-28,2026-12-30,West,South,Document,Express,696,Delivered,2,On Time
SHP00344,CUST0443,2026-12-28,2026-12-31,West,East,Parcel,Standard,160,Delayed,3,Not On Time
SHP01695,CUST0490,2026-12-29,2026-12-31,North,South,Document,Standard,197,Delivered,2,On Time
SHP00461,CUST0103,2026-12-29,2027-01-03,West,Central,Parcel,Same Day,389,Delivered,5,Not On Time
SHP00002,CUST0273,2026-12-31,2027-01-03,South,East,Parcel,Express,349,Delivered,3,On Time
