Shipment_ID,Order_Date,Delivery_Date,Customer_Type,Origin_Zone,Destination_Zone,Package_Type,Shipping_Mode,Shipping_Cost,Delivery_Days,Delivery_Status,Delivery_Performance
SHP01301,2026-09-15,2026-09-18,Business,North,West,Parcel,Standard,223,3,Delayed,Not On Time
SHP01807,2026-09-15,2026-09-19,Individual,North,West,Parcel,Standard,288,4,Delivered,Not On Time
SHP01091,2026-09-16,2026-09-17,Individual,North,South,Fragile,Standard,461,1,Delivered,On Time
SHP00905,2026-09-16,2026-09-18,Business,West,East,Electronics,Express,682,2,Delivered,On Time
SHP00579,2026-09-16,2026-09-19,Business,East,South,Document,Express,602,3,Delivered,On Time
SHP01935,2026-09-18,2026-09-19,Individual,South,North,Fragile,Standard,204,1,Delivered,On Time
SHP00311,2026-09-18,2026-09-20,Individual,South,West,Document,Express,673,2,Delivered,On Time
SHP00789,2026-09-19,2026-09-21,Individual,Central,East,Parcel,Express,678,2,Delivered,On Time
SHP01661,2026-09-19,2026-09-21,Individual,North,South,Parcel,Standard,232,2,Delivered,On Time
SHP00304,2026-09-19,2026-09-23,Individual,East,North,Parcel,Express,496,4,Delivered,Not On Time
SHP00844,2026-09-19,2026-09-22,Business,East,Central,Parcel,Express,619,3,Delivered,On Time
SHP00255,2026-09-19,2026-09-20,Individual,North,Central,Fragile,Standard,274,1,Delivered,On Time
SHP01799,2026-09-20,2026-09-24,Business,East,South,Parcel,Standard,297,4,Delivered,Not On Time
SHP01375,2026-09-20,2026-09-24,Individual,North,East,Parcel,Express,372,4,Delivered,Not On Time
SHP01252,2026-09-20,2026-09-26,Individual,North,West,Parcel,Standard,491,6,Failed,Not On Time
SHP01097,2026-09-21,2026-09-25,Individual,North,South,Electronics,Express,311,4,Delayed,Not On Time
SHP01094,2026-09-21,2026-09-23,Individual,North,South,Parcel,Standard,366,2,Delivered,On Time
SHP01868,2026-09-21,2026-09-24,Individual,East,East,Parcel,Express,207,3,Cancelled,Not On Time
SHP00058,2026-09-22,2026-09-25,Individual,East,Central,Parcel,Same Day,860,3,Delivered,On Time
SHP00342,2026-09-23,2026-09-28,Individual,East,North,Fragile,Standard,191,5,Delivered,Not On Time
SHP00554,2026-09-23,2026-09-26,Business,Central,Central,Electronics,Same Day,617,3,Cancelled,Not On Time
SHP00808,2026-09-23,2026-09-28,Individual,Central,West,Fragile,Same Day,569,5,Delivered,Not On Time
SHP01004,2026-09-24,2026-09-28,Business,East,East,Electronics,Standard,314,4,Delivered,Not On Time
SHP01683,2026-09-25,2026-09-29,Business,North,Central,Electronics,Standard,334,4,Delivered,Not On Time
SHP01697,2026-09-25,2026-09-28,Individual,West,Central,Fragile,Express,539,3,Delivered,On Time
SHP01562,2026-09-27,2026-09-30,Individual,Central,East,Parcel,Same Day,526,3,Delivered,On Time
SHP00301,2026-09-29,2026-09-30,Business,West,West,Electronics,Standard,280,1,Delivered,On Time
SHP00891,2026-09-29,2026-10-05,Individual,North,East,Document,Standard,130,6,Delayed,Not On Time
SHP00847,2026-09-30,2026-10-03,Individual,East,West,Fragile,Standard,127,3,Delivered,On Time
SHP00307,2026-09-30,2026-10-01,Individual,West,Central,Fragile,Standard,263,1,Delivered,On Time
SHP01601,2026-10-01,2026-10-05,Individual,East,West,Document,Standard,457,4,Delivered,Not On Time
SHP01463,2026-10-01,2026-10-05,Business,Central,Central,Parcel,Standard,222,4,Cancelled,Not On Time
SHP01689,2026-10-02,2026-10-05,Business,East,South,Electronics,Same Day,369,3,Delivered,On Time
SHP00943,2026-10-03,2026-10-07,Individual,West,Central,Parcel,Standard,162,4,Delivered,Not On Time
SHP00792,2026-10-03,2026-10-06,Individual,North,North,Parcel,Express,414,3,Delivered,On Time
SHP01617,2026-10-04,2026-10-07,Individual,West,South,Document,Standard,358,3,Delivered,On Time
SHP01248,2026-10-04,2026-10-05,Individual,Central,East,Parcel,Standard,401,1,Delivered,On Time
SHP00849,2026-10-04,2026-10-08,Individual,Central,Central,Fragile,Standard,464,4,Delivered,Not On Time
SHP01308,2026-10-05,2026-10-09,Individual,West,East,Document,Same Day,801,4,Cancelled,Not On Time
SHP00406,2026-10-05,2026-10-08,Individual,Central,Central,Parcel,Standard,383,3,Delivered,On Time
SHP01511,2026-10-05,2026-10-07,Business,North,South,Fragile,Express,512,2,Delivered,On Time
SHP00346,2026-10-05,2026-10-08,Business,East,West,Fragile,Standard,426,3,Delivered,On Time
SHP00852,2026-10-05,2026-10-08,Individual,South,North,Parcel,Express,651,3,Delivered,On Time
SHP01550,2026-10-06,2026-10-07,Business,East,South,Parcel,Standard,312,1,Delivered,On Time
SHP00919,2026-10-06,2026-10-09,Business,North,East,Parcel,Express,351,3,Delivered,On Time
SHP01817,2026-10-07,2026-10-13,Individual,West,West,Fragile,Express,581,6,Delivered,Not On Time
SHP00349,2026-10-08,2026-10-11,Individual,Central,South,Parcel,Express,570,3,Failed,Not On Time
SHP00328,2026-10-09,2026-10-11,Individual,Central,East,Fragile,Standard,155,2,Failed,Not On Time
SHP00128,2026-10-09,2026-10-11,Business,West,North,Document,Express,571,2,Delayed,Not On Time
SHP01745,2026-10-09,2026-10-14,Individual,Central,Central,Parcel,Same Day,805,5,Delivered,Not On Time
SHP00854,2026-10-10,2026-10-12,Business,North,West,Fragile,Express,431,2,Delivered,On Time
SHP01708,2026-10-10,2026-10-13,Business,West,North,Parcel,Express,559,3,Delivered,On Time
SHP01402,2026-10-10,2026-10-14,Individual,West,South,Electronics,Standard,261,4,Delivered,Not On Time
SHP01335,2026-10-10,2026-10-15,Individual,South,Central,Electronics,Express,479,5,Delivered,Not On Time
SHP01605,2026-10-11,2026-10-14,Business,Central,East,Parcel,Standard,166,3,Cancelled,Not On Time
SHP01532,2026-10-11,2026-10-16,Individual,West,Central,Electronics,Express,237,5,Delivered,Not On Time
SHP00194,2026-10-11,2026-10-18,Individual,West,East,Parcel,Standard,393,7,Delivered,Not On Time
SHP00533,2026-10-12,2026-10-15,Individual,North,North,Parcel,Standard,436,3,Cancelled,Not On Time
SHP00364,2026-10-12,2026-10-17,Individual,Central,North,Parcel,Standard,189,5,Delivered,Not On Time
SHP00187,2026-10-13,2026-10-18,Individual,East,South,Parcel,Express,132,5,Delivered,Not On Time
SHP01332,2026-10-13,2026-10-15,Business,South,South,Parcel,Express,314,2,Cancelled,Not On Time
SHP00062,2026-10-13,2026-10-17,Individual,East,North,Parcel,Standard,330,4,Delivered,Not On Time
SHP01720,2026-10-13,2026-10-18,Individual,North,West,Document,Same Day,781,5,Delivered,Not On Time
SHP00086,2026-10-14,2026-10-16,Individual,West,Central,Fragile,Express,689,2,Delivered,On Time
SHP00601,2026-10-16,2026-10-17,Individual,South,North,Fragile,Standard,400,1,Delivered,On Time
SHP01021,2026-10-16,2026-10-20,Business,South,North,Electronics,Standard,152,4,Delivered,Not On Time
SHP00237,2026-10-16,2026-10-18,Individual,Central,Central,Fragile,Express,419,2,Delivered,On Time
SHP00117,2026-10-17,2026-10-23,Individual,South,West,Parcel,Standard,179,6,Delivered,Not On Time
SHP00398,2026-10-17,2026-10-20,Individual,Central,Central,Electronics,Express,595,3,Delayed,Not On Time
SHP00807,2026-10-17,2026-10-21,Individual,Central,East,Fragile,Same Day,160,4,Delivered,Not On Time
SHP00391,2026-10-18,2026-10-19,Individual,East,North,Fragile,Standard,385,1,Delivered,On Time
SHP01981,2026-10-18,2026-10-20,Business,North,South,Document,Standard,389,2,Delayed,Not On Time
SHP00051,2026-10-18,2026-10-20,Individual,North,Central,Electronics,Express,300,2,Delivered,On Time
SHP00967,2026-10-19,2026-10-22,Individual,South,South,Document,Standard,131,3,Delivered,On Time
SHP01546,2026-10-21,2026-10-22,Individual,South,West,Document,Standard,458,1,Delivered,On Time
SHP01504,2026-10-21,2026-10-25,Individual,West,Central,Parcel,Express,514,4,Delivered,Not On Time
SHP00862,2026-10-21,2026-10-25,Business,Central,West,Document,Standard,362,4,Delivered,Not On Time
SHP00476,2026-10-21,2026-10-24,Individual,West,West,Electronics,Standard,120,3,Cancelled,Not On Time
SHP00050,2026-10-22,2026-10-23,Individual,South,West,Document,Same Day,697,1,Delivered,On Time
SHP00673,2026-10-23,2026-10-27,Individual,West,North,Document,Express,315,4,Cancelled,Not On Time
SHP01583,2026-10-23,2026-10-28,Business,South,West,Document,Standard,274,5,Delivered,Not On Time
SHP00632,2026-10-25,2026-10-28,Individual,East,West,Document,Express,552,3,Delayed,Not On Time
SHP00104,2026-10-25,2026-10-31,Individual,South,North,Fragile,Express,627,6,Delivered,Not On Time
SHP00532,2026-10-25,2026-10-29,Business,South,West,Parcel,Express,270,4,Delayed,Not On Time
SHP00672,2026-10-27,2026-11-01,Business,South,South,Parcel,Standard,420,5,Delivered,Not On Time
SHP01280,2026-10-27,2026-10-30,Individual,Central,West,Parcel,Standard,479,3,Delivered,On Time
SHP01774,2026-10-27,2026-10-31,Individual,North,East,Fragile,Standard,107,4,Delivered,Not On Time
SHP01530,2026-10-28,2026-11-01,Business,North,South,Parcel,Standard,355,4,Delivered,Not On Time
SHP00506,2026-10-28,2026-10-31,Business,Central,South,Parcel,Express,384,3,Delivered,On Time
SHP01914,2026-10-28,2026-10-30,Individual,South,North,Fragile,Standard,368,2,Delivered,On Time
SHP00933,2026-10-28,2026-11-01,Business,West,South,Document,Express,462,4,Delivered,Not On Time
SHP00448,2026-10-29,2026-10-31,Business,West,South,Fragile,Standard,332,2,Delivered,On Time
SHP01894,2026-10-30,2026-11-03,Business,South,North,Parcel,Same Day,328,4,Delayed,Not On Time
SHP01480,2026-10-30,2026-11-02,Business,Central,East,Electronics,Express,347,3,Delivered,On Time
SHP00498,2026-11-01,2026-11-03,Individual,East,North,Parcel,Standard,408,2,Delivered,On Time
SHP01403,2026-11-01,2026-11-05,Business,South,West,Parcel,Standard,191,4,Delivered,Not On Time
SHP01513,2026-11-01,2026-11-04,Individual,North,North,Document,Standard,234,3,Delivered,On Time
SHP01802,2026-11-01,2026-11-04,Individual,West,North,Fragile,Standard,350,3,Delivered,On Time
SHP01729,2026-11-01,2026-11-05,Business,East,West,Parcel,Standard,301,4,Delayed,Not On Time
SHP01859,2026-11-02,2026-11-06,Individual,South,Central,Parcel,Standard,160,4,Delayed,Not On Time
SHP00679,2026-11-04,2026-11-05,Individual,West,North,Parcel,Same Day,200,1,Delivered,On Time
SHP00112,2026-11-04,2026-11-07,Individual,Central,South,Parcel,Standard,217,3,Cancelled,Not On Time
SHP00801,2026-11-04,2026-11-05,Individual,Central,Central,Parcel,Standard,403,1,Delivered,On Time
SHP01077,2026-11-05,2026-11-09,Individual,Central,North,Document,Standard,151,4,Delivered,Not On Time
SHP00366,2026-11-05,2026-11-07,Business,East,West,Parcel,Standard,386,2,Delivered,On Time
SHP01064,2026-11-06,2026-11-10,Business,North,South,Document,Same Day,664,4,Delivered,Not On Time
SHP01003,2026-11-06,2026-11-09,Business,East,Central,Document,Standard,94,3,Delivered,On Time
SHP01262,2026-11-06,2026-11-09,Business,South,Central,Parcel,Standard,447,3,Delivered,On Time
SHP01048,2026-11-06,2026-11-10,Business,West,Central,Electronics,Express,578,4,Cancelled,Not On Time
SHP01920,2026-11-06,2026-11-09,Individual,East,West,Parcel,Express,234,3,Delivered,On Time
SHP00915,2026-11-08,2026-11-10,Individual,West,North,Fragile,Standard,248,2,Delivered,On Time
SHP00419,2026-11-08,2026-11-11,Individual,East,East,Parcel,Same Day,535,3,Delivered,On Time
SHP01172,2026-11-09,2026-11-12,Individual,South,South,Parcel,Express,343,3,Delivered,On Time
SHP01501,2026-11-09,2026-11-13,Business,East,East,Document,Standard,353,4,Delivered,Not On Time
SHP00003,2026-11-10,2026-11-12,Individual,West,North,Electronics,Standard,207,2,Delayed,Not On Time
SHP01298,2026-11-11,2026-11-13,Business,West,Central,Fragile,Express,123,2,Delivered,On Time
SHP00224,2026-11-11,2026-11-12,Individual,South,South,Parcel,Standard,397,1,Delivered,On Time
SHP00553,2026-11-12,2026-11-13,Individual,North,West,Parcel,Standard,256,1,Delayed,Not On Time
SHP00786,2026-11-12,2026-11-15,Business,West,South,Fragile,Standard,170,3,Delivered,On Time
SHP00433,2026-11-14,2026-11-16,Individual,West,West,Parcel,Express,547,2,Delivered,On Time
SHP01796,2026-11-14,2026-11-20,Individual,West,Central,Fragile,Express,251,6,Delivered,Not On Time
SHP01643,2026-11-15,2026-11-17,Individual,Central,South,Parcel,Standard,466,2,Delivered,On Time
SHP00654,2026-11-15,2026-11-20,Individual,Central,Central,Parcel,Express,532,5,Delivered,Not On Time
SHP00733,2026-11-15,2026-11-18,Business,East,East,Parcel,Standard,174,3,Delivered,On Time
SHP01318,2026-11-16,2026-11-17,Individual,Central,West,Parcel,Standard,160,1,Delivered,On Time
SHP00088,2026-11-17,2026-11-20,Business,South,South,Parcel,Same Day,265,3,Delivered,On Time
SHP00131,2026-11-17,2026-11-19,Individual,Central,West,Document,Standard,461,2,Delivered,On Time
SHP00856,2026-11-18,2026-11-23,Individual,North,South,Document,Standard,171,5,Delayed,Not On Time
SHP01230,2026-11-20,2026-11-22,Individual,West,East,Document,Express,438,2,Cancelled,Not On Time
SHP01283,2026-11-22,2026-11-27,Business,Central,Central,Document,Express,258,5,Delivered,Not On Time
SHP00093,2026-11-22,2026-11-26,Business,North,South,Parcel,Standard,128,4,Delivered,Not On Time
SHP00219,2026-11-22,2026-11-24,Business,West,Central,Fragile,Express,218,2,Cancelled,Not On Time
SHP01506,2026-11-24,2026-11-27,Individual,South,West,Document,Standard,129,3,Cancelled,Not On Time
SHP00123,2026-11-25,2026-11-26,Business,North,West,Parcel,Express,557,1,Delivered,On Time
SHP00248,2026-11-26,2026-12-03,Individual,North,East,Parcel,Express,202,7,Delivered,Not On Time
SHP00193,2026-11-26,2026-11-28,Business,South,North,Parcel,Express,182,2,Delivered,On Time
SHP00272,2026-11-28,2026-11-29,Business,South,Central,Electronics,Standard,134,1,Delayed,Not On Time
SHP01121,2026-11-28,2026-12-05,Individual,Central,West,Parcel,Standard,400,7,Delivered,Not On Time
SHP01053,2026-11-28,2026-11-30,Individual,Central,East,Parcel,Standard,425,2,Delivered,On Time
SHP01629,2026-11-28,2026-11-30,Individual,South,East,Fragile,Express,375,2,Delivered,On Time
SHP00796,2026-11-28,2026-11-30,Business,East,West,Parcel,Standard,98,2,Delivered,On Time
SHP01520,2026-11-28,2026-12-02,Business,Central,East,Document,Express,287,4,Delivered,Not On Time
SHP00437,2026-11-28,2026-11-30,Business,North,South,Parcel,Standard,268,2,Delivered,On Time
SHP00683,2026-11-28,2026-12-01,Individual,Central,South,Parcel,Standard,412,3,Delivered,On Time
SHP01204,2026-11-29,2026-12-01,Business,Central,Central,Electronics,Express,119,2,Failed,Not On Time
SHP01210,2026-11-29,2026-12-01,Business,East,South,Parcel,Standard,404,2,Delivered,On Time
SHP00716,2026-11-29,2026-12-02,Individual,Central,South,Fragile,Express,398,3,Delivered,On Time
SHP00074,2026-11-30,2026-12-02,Individual,North,West,Parcel,Standard,99,2,Delivered,On Time
SHP00779,2026-12-01,2026-12-04,Individual,West,South,Electronics,Express,507,3,Delivered,On Time
SHP00439,2026-12-01,2026-12-04,Individual,South,West,Parcel,Express,356,3,Delivered,On Time
SHP00378,2026-12-02,2026-12-04,Individual,North,North,Electronics,Express,307,2,Delivered,On Time
SHP01061,2026-12-03,2026-12-04,Business,South,Central,Document,Express,574,1,Delivered,On Time
SHP00245,2026-12-05,2026-12-10,Individual,North,South,Electronics,Same Day,452,5,Delivered,Not On Time
SHP00641,2026-12-05,2026-12-07,Individual,Central,East,Parcel,Express,416,2,Cancelled,Not On Time
SHP01357,2026-12-05,2026-12-06,Individual,North,Central,Parcel,Standard,247,1,Delivered,On Time
SHP01239,2026-12-05,2026-12-07,Business,North,East,Electronics,Standard,464,2,Delivered,On Time
SHP01169,2026-12-06,2026-12-09,Individual,East,East,Electronics,Standard,278,3,Delivered,On Time
SHP00345,2026-12-06,2026-12-09,Individual,South,West,Document,Express,455,3,Delivered,On Time
SHP00094,2026-12-07,2026-12-11,Business,East,Central,Electronics,Express,155,4,Delivered,Not On Time
SHP01652,2026-12-08,2026-12-09,Business,South,East,Fragile,Standard,437,1,Delivered,On Time
SHP00895,2026-12-08,2026-12-11,Business,East,East,Parcel,Standard,267,3,Delivered,On Time
SHP00241,2026-12-08,2026-12-11,Individual,Central,North,Document,Express,440,3,Delivered,On Time
SHP00631,2026-12-10,2026-12-13,Business,South,Central,Document,Standard,145,3,Delivered,On Time
SHP00942,2026-12-10,2026-12-13,Individual,West,North,Fragile,Standard,416,3,Failed,Not On Time
SHP01547,2026-12-12,2026-12-13,Business,Central,South,Document,Standard,293,1,Delivered,On Time
SHP00306,2026-12-12,2026-12-13,Business,East,East,Parcel,Same Day,265,1,Delivered,On Time
SHP00067,2026-12-12,2026-12-13,Business,West,West,Parcel,Same Day,826,1,Delivered,On Time
SHP00151,2026-12-12,2026-12-13,Individual,South,East,Document,Express,455,1,Delivered,On Time
SHP00975,2026-12-12,2026-12-14,Business,South,Central,Fragile,Express,300,2,Cancelled,Not On Time
SHP00576,2026-12-13,2026-12-18,Individual,North,North,Document,Standard,399,5,Delivered,Not On Time
SHP00939,2026-12-13,2026-12-17,Business,South,Central,Document,Standard,471,4,Delivered,Not On Time
SHP00300,2026-12-13,2026-12-15,Individual,North,East,Document,Standard,473,2,Delivered,On Time
SHP00648,2026-12-15,2026-12-21,Individual,North,North,Fragile,Express,218,6,Delivered,Not On Time
SHP01823,2026-12-15,2026-12-17,Individual,South,West,Fragile,Express,298,2,Delivered,On Time
SHP00329,2026-12-17,2026-12-18,Individual,Central,South,Document,Standard,302,1,Delivered,On Time
SHP00324,2026-12-17,2026-12-19,Individual,West,Central,Parcel,Standard,224,2,Delivered,On Time
SHP00471,2026-12-17,2026-12-23,Business,South,East,Document,Express,430,6,Delivered,Not On Time
SHP01509,2026-12-18,2026-12-22,Business,West,North,Parcel,Standard,159,4,Delivered,Not On Time
SHP01418,2026-12-18,2026-12-19,Individual,Central,West,Document,Express,115,1,Delivered,On Time
SHP00022,2026-12-18,2026-12-23,Individual,North,South,Electronics,Standard,270,5,Delivered,Not On Time
SHP01313,2026-12-19,2026-12-25,Business,West,Central,Parcel,Standard,333,6,Delivered,Not On Time
SHP01657,2026-12-19,2026-12-26,Individual,North,Central,Parcel,Standard,185,7,Delivered,Not On Time
SHP01813,2026-12-19,2026-12-21,Individual,North,North,Document,Express,248,2,Delivered,On Time
SHP01156,2026-12-21,2026-12-23,Individual,North,Central,Parcel,Standard,380,2,Cancelled,Not On Time
SHP01841,2026-12-22,2026-12-26,Individual,North,West,Document,Standard,294,4,Cancelled,Not On Time
SHP00902,2026-12-22,2026-12-28,Business,North,North,Electronics,Standard,331,6,Delivered,Not On Time
SHP00079,2026-12-22,2026-12-26,Individual,West,West,Electronics,Express,375,4,Delivered,Not On Time
SHP01341,2026-12-23,2026-12-26,Individual,South,East,Parcel,Express,267,3,Delivered,On Time
SHP01567,2026-12-24,2026-12-27,Individual,South,East,Electronics,Express,517,3,Delivered,On Time
